vocab,pos_prob,neg_prob
climate,7.79443477357167e-05,4.4741728372967045e-06
belong,2.59814492452389e-05,5.369007404756046e-05
cereal,1.299072462261945e-05,1.3422518511890114e-05
bumpin,1.299072462261945e-05,3.131920986107693e-05
diversion,2.59814492452389e-05,4.4741728372967045e-06
utter,1.299072462261945e-05,8.948345674593409e-06
xdlxtoci,2.59814492452389e-05,4.4741728372967045e-06
xyzxv,2.59814492452389e-05,4.4741728372967045e-06
thharmony,1.299072462261945e-05,8.948345674593409e-06
avelindner,1.299072462261945e-05,8.948345674593409e-06
jean,3.897217386785835e-05,6.263841972215386e-05
copperpeony,1.299072462261945e-05,8.948345674593409e-06
coloured,0.0001558886954714334,8.948345674593409e-06
trashyyy,1.299072462261945e-05,8.948345674593409e-06
ojscnnmyem,2.59814492452389e-05,4.4741728372967045e-06
pres,2.59814492452389e-05,8.948345674593409e-06
nigas,1.299072462261945e-05,8.948345674593409e-06
possiblydana,1.299072462261945e-05,8.948345674593409e-06
lucki,1.299072462261945e-05,8.948345674593409e-06
threatenwho,1.299072462261945e-05,8.948345674593409e-06
richbum,1.299072462261945e-05,8.948345674593409e-06
blac,1.299072462261945e-05,8.948345674593409e-06
vivek,2.59814492452389e-05,4.4741728372967045e-06
hypebeasts,1.299072462261945e-05,8.948345674593409e-06
shitty,1.299072462261945e-05,0.00012527683944430772
dafuq,2.59814492452389e-05,1.3422518511890114e-05
enemy,6.495362311309725e-05,3.5793382698373636e-05
leura,1.299072462261945e-05,8.948345674593409e-06
bostonglobe,5.19628984904778e-05,4.4741728372967045e-06
johngalt,1.299072462261945e-05,8.948345674593409e-06
journalist,5.19628984904778e-05,4.4741728372967045e-06
stu,1.299072462261945e-05,8.948345674593409e-06
ogbeard,2.59814492452389e-05,2.684503702378023e-05
luivillesluggah,1.299072462261945e-05,8.948345674593409e-06
kingego,1.299072462261945e-05,8.948345674593409e-06
hillbilly,0.0003897217386785835,7.606093823404398e-05
wad,1.299072462261945e-05,8.948345674593409e-06
phenomenalro,1.299072462261945e-05,8.948345674593409e-06
makennam,1.299072462261945e-05,8.948345674593409e-06
lesson,5.19628984904778e-05,2.684503702378023e-05
globalriot,2.59814492452389e-05,4.4741728372967045e-06
havnt,1.299072462261945e-05,1.3422518511890114e-05
kedollarsignha,1.299072462261945e-05,8.948345674593409e-06
straight,0.00022084231858453065,0.00045636562940426387
thatd,3.897217386785835e-05,8.948345674593409e-06
nigra,1.299072462261945e-05,8.948345674593409e-06
greggutfeld,2.59814492452389e-05,8.948345674593409e-06
thekizzler,1.299072462261945e-05,8.948345674593409e-06
slimthugga,1.299072462261945e-05,1.3422518511890114e-05
transfer,2.59814492452389e-05,4.4741728372967045e-06
vivalaleexx,1.299072462261945e-05,1.3422518511890114e-05
arranged,1.299072462261945e-05,8.948345674593409e-06
wiping,1.299072462261945e-05,8.948345674593409e-06
lmfaooooo,2.59814492452389e-05,4.026755553567034e-05
anarchism,2.59814492452389e-05,4.4741728372967045e-06
qtiptheabstract,2.59814492452389e-05,4.4741728372967045e-06
cocinando,2.59814492452389e-05,4.4741728372967045e-06
chain,1.299072462261945e-05,5.816424688485716e-05
ky,2.59814492452389e-05,2.684503702378023e-05
carton,2.59814492452389e-05,4.4741728372967045e-06
bghtsjipne,1.299072462261945e-05,8.948345674593409e-06
maker,3.897217386785835e-05,1.3422518511890114e-05
ju,2.59814492452389e-05,1.3422518511890114e-05
inviting,1.299072462261945e-05,8.948345674593409e-06
sexualgifss,1.299072462261945e-05,8.948345674593409e-06
snowthaproduct,1.299072462261945e-05,1.3422518511890114e-05
wheet,1.299072462261945e-05,8.948345674593409e-06
inkoverhoes,1.299072462261945e-05,8.948345674593409e-06
shld,2.59814492452389e-05,4.4741728372967045e-06
callme,1.299072462261945e-05,1.3422518511890114e-05
od,1.299072462261945e-05,2.684503702378023e-05
ainnn,1.299072462261945e-05,8.948345674593409e-06
specialty,1.299072462261945e-05,8.948345674593409e-06
greta,1.299072462261945e-05,8.948345674593409e-06
bop,1.299072462261945e-05,8.948345674593409e-06
margarita,1.299072462261945e-05,8.948345674593409e-06
ssxopuhge,1.299072462261945e-05,8.948345674593409e-06
andrenickatina,1.299072462261945e-05,8.948345674593409e-06
acmobbdeep,2.59814492452389e-05,8.948345674593409e-06
suspicion,2.59814492452389e-05,4.4741728372967045e-06
pollution,1.299072462261945e-05,8.948345674593409e-06
mh,1.299072462261945e-05,1.3422518511890114e-05
awwadorabie,2.59814492452389e-05,4.4741728372967045e-06
kuntakayne,1.299072462261945e-05,8.948345674593409e-06
weiner,2.59814492452389e-05,1.3422518511890114e-05
virginity,1.299072462261945e-05,1.7896691349186818e-05
psychic,2.59814492452389e-05,8.948345674593409e-06
rightinher,1.299072462261945e-05,8.948345674593409e-06
onlyrosee,1.299072462261945e-05,8.948345674593409e-06
lupefiasco,1.299072462261945e-05,2.2370864186483524e-05
robocop,2.59814492452389e-05,4.4741728372967045e-06
popz,1.299072462261945e-05,2.684503702378023e-05
lisadep,1.299072462261945e-05,8.948345674593409e-06
yeaaaaahhhh,2.59814492452389e-05,8.948345674593409e-06
nook,2.59814492452389e-05,4.4741728372967045e-06
sharkiesha,1.299072462261945e-05,8.948345674593409e-06
rikki,1.299072462261945e-05,2.684503702378023e-05
zlhm,1.299072462261945e-05,8.948345674593409e-06
stonisnipezz,1.299072462261945e-05,1.7896691349186818e-05
yelafox,1.299072462261945e-05,8.948345674593409e-06
tannehills,1.299072462261945e-05,8.948345674593409e-06
garin,2.59814492452389e-05,4.4741728372967045e-06
refers,1.299072462261945e-05,8.948345674593409e-06
eyi,1.299072462261945e-05,8.948345674593409e-06
awhile,2.59814492452389e-05,8.948345674593409e-06
uidvqxuge,1.299072462261945e-05,8.948345674593409e-06
mileage,1.299072462261945e-05,8.948345674593409e-06
mantis,1.299072462261945e-05,8.948345674593409e-06
exist,2.59814492452389e-05,6.263841972215386e-05
truly,5.19628984904778e-05,5.369007404756046e-05
xspkccaypi,1.299072462261945e-05,8.948345674593409e-06
fairy,0.0002857959416976279,2.684503702378023e-05
jloukqdcom,1.299072462261945e-05,8.948345674593409e-06
roberto,1.299072462261945e-05,1.7896691349186818e-05
dwb,2.59814492452389e-05,4.4741728372967045e-06
eppss,1.299072462261945e-05,8.948345674593409e-06
female,0.00022084231858453065,0.0006174358515469452
liek,2.59814492452389e-05,4.4741728372967045e-06
spooky,2.59814492452389e-05,8.948345674593409e-06
hsadkzcain,2.59814492452389e-05,4.4741728372967045e-06
ranch,2.59814492452389e-05,8.948345674593409e-06
isminihoran,1.299072462261945e-05,8.948345674593409e-06
hovaa,3.897217386785835e-05,3.131920986107693e-05
depending,1.299072462261945e-05,1.3422518511890114e-05
turdjerguson,1.299072462261945e-05,8.948345674593409e-06
rosemary,1.299072462261945e-05,8.948345674593409e-06
shawty,2.59814492452389e-05,8.500928390863739e-05
sus,1.299072462261945e-05,8.948345674593409e-06
rollaan,1.299072462261945e-05,8.948345674593409e-06
coolcunts,1.299072462261945e-05,8.948345674593409e-06
lxrdlvndxn,1.299072462261945e-05,8.948345674593409e-06
kassidypeek,1.299072462261945e-05,8.948345674593409e-06
waldon,1.299072462261945e-05,8.948345674593409e-06
quanny,1.299072462261945e-05,8.948345674593409e-06
tru,2.59814492452389e-05,2.2370864186483524e-05
ascii,3.897217386785835e-05,4.4741728372967045e-06
mervin,1.299072462261945e-05,8.948345674593409e-06
stvtch,1.299072462261945e-05,8.948345674593409e-06
xplicitcontent,1.299072462261945e-05,8.948345674593409e-06
legally,1.299072462261945e-05,8.948345674593409e-06
shang,2.59814492452389e-05,4.4741728372967045e-06
ponk,1.299072462261945e-05,1.3422518511890114e-05
ywr,1.299072462261945e-05,8.948345674593409e-06
mellie,1.299072462261945e-05,2.2370864186483524e-05
tangi,2.59814492452389e-05,4.4741728372967045e-06
davethebrave,1.299072462261945e-05,3.5793382698373636e-05
uhh,2.59814492452389e-05,1.7896691349186818e-05
brisket,2.59814492452389e-05,8.948345674593409e-06
unconstitutional,2.59814492452389e-05,4.4741728372967045e-06
keeper,2.59814492452389e-05,2.684503702378023e-05
rounding,2.59814492452389e-05,4.4741728372967045e-06
furyk,2.59814492452389e-05,4.4741728372967045e-06
confess,2.59814492452389e-05,8.948345674593409e-06
haydenhill,1.299072462261945e-05,1.3422518511890114e-05
amgllcceo,1.299072462261945e-05,1.3422518511890114e-05
suddenly,3.897217386785835e-05,8.948345674593409e-06
london,3.897217386785835e-05,8.948345674593409e-06
thought,0.00048065681103691963,0.0004653139750788573
gey,1.299072462261945e-05,8.948345674593409e-06
saveanimals,2.59814492452389e-05,4.4741728372967045e-06
several,2.59814492452389e-05,2.684503702378023e-05
diaper,1.299072462261945e-05,2.2370864186483524e-05
hxhsharingan,2.59814492452389e-05,4.4741728372967045e-06
mbw,1.299072462261945e-05,8.948345674593409e-06
blkarab,1.299072462261945e-05,8.948345674593409e-06
hoen,1.299072462261945e-05,8.948345674593409e-06
ebr,1.299072462261945e-05,8.948345674593409e-06
pcj,1.299072462261945e-05,8.948345674593409e-06
wisdom,2.59814492452389e-05,1.7896691349186818e-05
lvsjn,1.299072462261945e-05,8.948345674593409e-06
cope,1.299072462261945e-05,8.948345674593409e-06
sneaker,2.59814492452389e-05,1.7896691349186818e-05
daddyx,1.299072462261945e-05,1.3422518511890114e-05
gxpfolusxb,1.299072462261945e-05,8.948345674593409e-06
lavergne,2.59814492452389e-05,4.4741728372967045e-06
maddieevaans,1.299072462261945e-05,1.7896691349186818e-05
veshaacouture,1.299072462261945e-05,1.3422518511890114e-05
wher,1.299072462261945e-05,8.948345674593409e-06
gln,2.59814492452389e-05,4.4741728372967045e-06
imdevincarlson,2.59814492452389e-05,4.4741728372967045e-06
neice,1.299072462261945e-05,8.948345674593409e-06
drizzytaughtbre,1.299072462261945e-05,8.948345674593409e-06
hustled,2.59814492452389e-05,4.4741728372967045e-06
alexadelsanter,1.299072462261945e-05,1.7896691349186818e-05
noragrets,2.59814492452389e-05,4.4741728372967045e-06
gay,0.0001558886954714334,0.0006308583700588353
linndaroose,1.299072462261945e-05,1.3422518511890114e-05
hucked,1.299072462261945e-05,8.948345674593409e-06
funnyquotees,1.299072462261945e-05,1.3422518511890114e-05
lilmisscuntcake,1.299072462261945e-05,8.948345674593409e-06
byekandace,1.299072462261945e-05,8.948345674593409e-06
usmnt,2.59814492452389e-05,4.4741728372967045e-06
snapped,2.59814492452389e-05,1.3422518511890114e-05
ioana,1.299072462261945e-05,1.3422518511890114e-05
ratcheticity,2.59814492452389e-05,4.4741728372967045e-06
fuckked,1.299072462261945e-05,1.3422518511890114e-05
sidneeyrosee,1.299072462261945e-05,8.948345674593409e-06
bmxuyp,2.59814492452389e-05,4.4741728372967045e-06
ratchetandsassy,1.299072462261945e-05,8.948345674593409e-06
downstairs,1.299072462261945e-05,1.7896691349186818e-05
obv,1.299072462261945e-05,8.948345674593409e-06
brionnanicole,1.299072462261945e-05,8.948345674593409e-06
tweetin,1.299072462261945e-05,3.5793382698373636e-05
nvlzkshgaa,1.299072462261945e-05,8.948345674593409e-06
stonnaaaaa,1.299072462261945e-05,8.948345674593409e-06
qsdw,1.299072462261945e-05,8.948345674593409e-06
babynacca,1.299072462261945e-05,8.948345674593409e-06
sexual,3.897217386785835e-05,6.263841972215386e-05
curve,1.299072462261945e-05,6.711259255945057e-05
jaredlikelndn,1.299072462261945e-05,8.948345674593409e-06
congies,1.299072462261945e-05,8.948345674593409e-06
nicoleariel,2.59814492452389e-05,4.4741728372967045e-06
chefboirlee,1.299072462261945e-05,8.948345674593409e-06
fuckkkkk,1.299072462261945e-05,1.3422518511890114e-05
adamweinstein,2.59814492452389e-05,4.4741728372967045e-06
luvkittensdaily,2.59814492452389e-05,4.4741728372967045e-06
goyzfou,1.299072462261945e-05,8.948345674593409e-06
bigstaxxboss,1.299072462261945e-05,8.948345674593409e-06
tezcapone,1.299072462261945e-05,8.948345674593409e-06
cartel,6.495362311309725e-05,8.948345674593409e-06
recap,3.897217386785835e-05,8.948345674593409e-06
chavodagreat,1.299072462261945e-05,1.3422518511890114e-05
earring,3.897217386785835e-05,1.3422518511890114e-05
caddy,1.299072462261945e-05,1.7896691349186818e-05
pon,3.897217386785835e-05,4.4741728372967045e-06
allegation,1.299072462261945e-05,8.948345674593409e-06
hu,3.897217386785835e-05,4.4741728372967045e-06
shank,1.299072462261945e-05,8.948345674593409e-06
kiid,1.299072462261945e-05,8.948345674593409e-06
pretty,0.0003377588401881057,0.0004653139750788573
westsideflee,1.299072462261945e-05,3.5793382698373636e-05
dopest,1.299072462261945e-05,8.948345674593409e-06
freeee,1.299072462261945e-05,8.948345674593409e-06
qgmwh,1.299072462261945e-05,8.948345674593409e-06
critique,1.299072462261945e-05,1.3422518511890114e-05
mook,9.093507235833614e-05,1.7896691349186818e-05
popeyes,1.299072462261945e-05,1.7896691349186818e-05
xqmxhkaswt,2.59814492452389e-05,4.4741728372967045e-06
verch,1.299072462261945e-05,8.948345674593409e-06
truudayyb,1.299072462261945e-05,8.948345674593409e-06
fullacharisma,1.299072462261945e-05,8.948345674593409e-06
mongoloid,1.299072462261945e-05,8.948345674593409e-06
cosmeticjunkiee,1.299072462261945e-05,1.3422518511890114e-05
millercoors,2.59814492452389e-05,4.4741728372967045e-06
sshop,1.299072462261945e-05,8.948345674593409e-06
gargamel,1.299072462261945e-05,8.948345674593409e-06
allen,5.19628984904778e-05,1.7896691349186818e-05
choppas,1.299072462261945e-05,8.948345674593409e-06
dewis,1.299072462261945e-05,8.948345674593409e-06
snap,5.19628984904778e-05,7.158676539674727e-05
cape,2.59814492452389e-05,4.4741728372967045e-06
charlies,5.19628984904778e-05,4.4741728372967045e-06
parque,2.59814492452389e-05,4.4741728372967045e-06
malefoot,1.299072462261945e-05,8.948345674593409e-06
gjk,2.59814492452389e-05,4.4741728372967045e-06
naptural,1.299072462261945e-05,8.948345674593409e-06
perfect,0.0003117773909428668,0.00011185432093241762
ducking,2.59814492452389e-05,8.948345674593409e-06
mosen,1.299072462261945e-05,8.948345674593409e-06
vqylru,1.299072462261945e-05,8.948345674593409e-06
study,6.495362311309725e-05,2.684503702378023e-05
wulfpacksam,2.59814492452389e-05,4.4741728372967045e-06
mary,3.897217386785835e-05,5.369007404756046e-05
nipsey,1.299072462261945e-05,1.3422518511890114e-05
cdfu,1.299072462261945e-05,2.684503702378023e-05
xrobdfztk,1.299072462261945e-05,8.948345674593409e-06
expunged,2.59814492452389e-05,4.4741728372967045e-06
credential,3.897217386785835e-05,8.948345674593409e-06
kenzayye,1.299072462261945e-05,1.3422518511890114e-05
mydickiscalled,1.299072462261945e-05,3.131920986107693e-05
alves,2.59814492452389e-05,8.948345674593409e-06
nrmc,1.299072462261945e-05,8.948345674593409e-06
seek,1.299072462261945e-05,8.948345674593409e-06
qsp,1.299072462261945e-05,8.948345674593409e-06
muhlackk,1.299072462261945e-05,8.948345674593409e-06
uewfur,1.299072462261945e-05,8.948345674593409e-06
icodymontana,2.59814492452389e-05,4.4741728372967045e-06
rib,1.299072462261945e-05,8.948345674593409e-06
civil,3.897217386785835e-05,4.4741728372967045e-06
yokel,9.093507235833614e-05,8.948345674593409e-06
honeysays,1.299072462261945e-05,1.3422518511890114e-05
concluded,1.299072462261945e-05,8.948345674593409e-06
package,1.299072462261945e-05,1.7896691349186818e-05
plus,5.19628984904778e-05,5.816424688485716e-05
amazingtiming,3.897217386785835e-05,4.4741728372967045e-06
bellakoval,1.299072462261945e-05,8.948345674593409e-06
glowstruck,1.299072462261945e-05,1.3422518511890114e-05
thesportsdiva,2.59814492452389e-05,4.4741728372967045e-06
depot,2.59814492452389e-05,1.3422518511890114e-05
littleelexx,1.299072462261945e-05,8.948345674593409e-06
ilusm,1.299072462261945e-05,8.948345674593409e-06
sacrament,2.59814492452389e-05,4.4741728372967045e-06
spendin,1.299072462261945e-05,8.948345674593409e-06
thelibraicon,1.299072462261945e-05,8.948345674593409e-06
han,1.299072462261945e-05,1.7896691349186818e-05
stonyxx,1.299072462261945e-05,1.3422518511890114e-05
badd,2.59814492452389e-05,1.7896691349186818e-05
baestation,1.299072462261945e-05,1.3422518511890114e-05
truuuooooth,1.299072462261945e-05,8.948345674593409e-06
finish,5.19628984904778e-05,5.816424688485716e-05
naenae,1.299072462261945e-05,8.948345674593409e-06
ge,3.897217386785835e-05,2.684503702378023e-05
trainvideo,1.299072462261945e-05,8.948345674593409e-06
idavey,2.59814492452389e-05,8.948345674593409e-06
cycltbkpno,1.299072462261945e-05,8.948345674593409e-06
catfishin,1.299072462261945e-05,8.948345674593409e-06
custody,1.299072462261945e-05,2.2370864186483524e-05
ltssn,2.59814492452389e-05,4.4741728372967045e-06
blake,2.59814492452389e-05,8.948345674593409e-06
haylgroot,1.299072462261945e-05,8.948345674593409e-06
orig,2.59814492452389e-05,4.4741728372967045e-06
surlyrevenant,1.299072462261945e-05,8.948345674593409e-06
puttin,1.299072462261945e-05,2.2370864186483524e-05
whip,3.897217386785835e-05,7.158676539674727e-05
hadria,1.299072462261945e-05,8.948345674593409e-06
phat,1.299072462261945e-05,2.2370864186483524e-05
pressure,5.19628984904778e-05,2.2370864186483524e-05
tbhjustzach,1.299072462261945e-05,8.948345674593409e-06
silver,6.495362311309725e-05,1.7896691349186818e-05
tiffnasty,1.299072462261945e-05,2.684503702378023e-05
giselle,1.299072462261945e-05,8.948345674593409e-06
bleat,2.59814492452389e-05,4.4741728372967045e-06
lost,0.00022084231858453065,0.0002818728887496924
vu,2.59814492452389e-05,1.7896691349186818e-05
ybzlq,2.59814492452389e-05,4.4741728372967045e-06
groupofdeath,2.59814492452389e-05,4.4741728372967045e-06
jalenrose,1.299072462261945e-05,8.948345674593409e-06
gyyeayzrjy,1.299072462261945e-05,8.948345674593409e-06
elegido,2.59814492452389e-05,4.4741728372967045e-06
chirpin,3.897217386785835e-05,4.4741728372967045e-06
kisstherings,1.299072462261945e-05,8.948345674593409e-06
sassymom,1.299072462261945e-05,8.948345674593409e-06
yboqrrtjyt,2.59814492452389e-05,4.4741728372967045e-06
makeit,1.299072462261945e-05,8.948345674593409e-06
congressman,1.299072462261945e-05,1.3422518511890114e-05
upton,3.897217386785835e-05,4.4741728372967045e-06
oijizl,1.299072462261945e-05,8.948345674593409e-06
pure,0.0001039257969809556,4.474172837296705e-05
patchy,1.299072462261945e-05,8.948345674593409e-06
austinnn,1.299072462261945e-05,8.948345674593409e-06
premier,2.59814492452389e-05,4.4741728372967045e-06
ove,1.299072462261945e-05,8.948345674593409e-06
relegate,2.59814492452389e-05,4.4741728372967045e-06
diggyrozay,1.299072462261945e-05,8.948345674593409e-06
skinnietalls,2.59814492452389e-05,4.4741728372967045e-06
